record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,seeds_list
20240326-224027,15.54,4.91,0,../codecomplex_java,10,7,1e-05,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,codecomplex_java_codebert-base_10_0.7,microsoft/codebert-base,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,seeds_list
20240327-000813,15.75,3.89,0,../codecomplex_java,5,7,1e-05,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,codecomplex_java_codebert-base_5_0.7,microsoft/codebert-base,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,seeds_list
20240327-001841,15.75,3.89,0,../codecomplex_java,5,7,1e-05,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,codecomplex_java_codebert-base_5_0.7,microsoft/codebert-base,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,seeds_list
20240327-003354,15.75,3.89,0,../codecomplex_java,5,7,1e-05,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,codecomplex_java_codebert-base_5_0.7,microsoft/codebert-base,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,seeds_list
20240327-000806,29.86,26.69,0,../codecomplex_java,10,7,1e-05,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,codecomplex_java_codebert-base_10_0.7,microsoft/codebert-base,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,seeds_list
20240327-010433,37.83,36.45,0,../codecomplex_java,10,7,1e-05,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,codecomplex_java_codet5p-110m-embedding_10_0.7,Salesforce/codet5p-110m-embedding,Salesforce/codet5p-110m-embedding,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,seeds_list
20240327-010048,35.38,35.08,0,../codecomplex_java,10,7,1e-05,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,codecomplex_java_unixcoder-base_10_0.7,microsoft/unixcoder-base,microsoft/unixcoder-base,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,seeds_list
20240327-085940,35.38,35.08,0,../codecomplex_java,10,7,1e-05,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,codecomplex_java_unixcoder-base_10_0.7,microsoft/unixcoder-base,microsoft/unixcoder-base,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,seeds_list
20240327-100341,29.65,26.42,0,../codecomplex_java,5,7,1e-05,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,codecomplex_java_unixcoder-base_5_0.7,microsoft/unixcoder-base,microsoft/unixcoder-base,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240403-135345,28.64,23.46,0,../data/problem_based_split/java_extended_data,5,7,1e-05,1,0.9,True,1,False,True,0.9,False,0.9,25,20,100000,100,5_unixcoder-base_1e-05_0.9_20_java_extended_data,microsoft/unixcoder-base,microsoft/unixcoder-base,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240403-153847,17.23,6.36,0,../data/problem_based_split/java_extended_data,10,7,1e-05,1,0.9,True,1,False,True,0.9,False,0.9,25,10,100000,100,10_codebert-base_1e-05_0.9_10_java_extended_data,microsoft/codebert-base,microsoft/codebert-base,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240403-162940,1.34,0.38,0,../data/problem_based_split/java_extended_data,1,7,1e-05,1,0,True,1,False,True,0.9,False,0.9,25,10,100000,100,1_codet5p-110m-embedding_1e-05_0_10_java_extended_data,Salesforce/codet5p-110m-embedding,Salesforce/codet5p-110m-embedding,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240403-171209,17.23,6.36,0,../data/problem_based_split/java_extended_data,10,7,1e-05,1,0.9,True,1,False,True,0.9,False,0.9,25,10,100000,100,10_codebert-base_1e-05_0.9_10_java_extended_data,microsoft/codebert-base,microsoft/codebert-base,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240403-172533,17.23,6.36,0,../data/problem_based_split/java_extended_data,10,7,1e-05,1,0.9,True,1,False,True,0.9,False,0.9,25,20,100000,100,10_codebert-base_1e-05_0.9_20_java_extended_data,microsoft/codebert-base,microsoft/codebert-base,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240403-173353,32.58,24.23,0,../data/problem_based_split/python_extended_data,5,7,1e-05,1,0.7,True,1,False,True,0.9,False,0.9,25,20,100000,100,5_codebert-base_1e-05_0.7_20_python_extended_data,microsoft/codebert-base,microsoft/codebert-base,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240403-174741,17.45,17.98,0,../data/problem_based_split/java_extended_data,10,7,0.0005,1,0.7,True,1,False,True,0.9,False,0.9,25,20,100000,100,10_codet5p-110m-embedding_0.0005_0.7_20_java_extended_data,Salesforce/codet5p-110m-embedding,Salesforce/codet5p-110m-embedding,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240403-181604,17.23,6.36,0,../data/problem_based_split/java_extended_data,10,7,1e-05,1,0.9,True,1,False,True,0.9,False,0.9,25,30,100000,100,10_codebert-base_1e-05_0.9_30_java_extended_data,microsoft/codebert-base,microsoft/codebert-base,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240403-194604,22.82,5.31,0,../data/problem_based_split/java_extended_data,10,7,0.0001,1,0.9,True,1,False,True,0.9,False,0.9,25,10,100000,100,10_codebert-base_0.0001_0.9_10_java_extended_data,microsoft/codebert-base,microsoft/codebert-base,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240403-195825,22.82,5.31,0,../data/problem_based_split/java_extended_data,10,7,0.0001,1,0.9,True,1,False,True,0.9,False,0.9,25,20,100000,100,10_codebert-base_0.0001_0.9_20_java_extended_data,microsoft/codebert-base,microsoft/codebert-base,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240403-191032,32.58,24.23,0,../data/problem_based_split/python_extended_data,5,7,1e-05,1,0.7,True,1,False,True,0.9,False,0.9,25,30,100000,100,5_codebert-base_1e-05_0.7_30_python_extended_data,microsoft/codebert-base,microsoft/codebert-base,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240403-202053,22.82,5.31,0,../data/problem_based_split/java_extended_data,10,7,0.0001,1,0.9,True,1,False,True,0.9,False,0.9,25,30,100000,100,10_codebert-base_0.0001_0.9_30_java_extended_data,microsoft/codebert-base,microsoft/codebert-base,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240403-204217,16.19,3.98,0,../data/problem_based_split/python_extended_data,5,7,0.0001,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,5_codebert-base_0.0001_0.7_10_python_extended_data,microsoft/codebert-base,microsoft/codebert-base,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240403-205156,22.82,5.31,0,../data/problem_based_split/java_extended_data,10,7,0.0005,1,0.9,True,1,False,True,0.9,False,0.9,25,10,100000,100,10_codebert-base_0.0005_0.9_10_java_extended_data,microsoft/codebert-base,microsoft/codebert-base,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240403-211540,22.82,5.31,0,../data/problem_based_split/java_extended_data,10,7,0.0005,1,0.9,True,1,False,True,0.9,False,0.9,25,20,100000,100,10_codebert-base_0.0005_0.9_20_java_extended_data,microsoft/codebert-base,microsoft/codebert-base,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240403-211505,16.19,3.98,0,../data/problem_based_split/python_extended_data,5,7,0.0001,1,0.7,True,1,False,True,0.9,False,0.9,25,20,100000,100,5_codebert-base_0.0001_0.7_20_python_extended_data,microsoft/codebert-base,microsoft/codebert-base,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240403-232407,23.36,9.76,0,../data/problem_based_split/python_extended_data,10,7,1e-05,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,10_codebert-base_1e-05_0.7_10_python_extended_data,microsoft/codebert-base,microsoft/codebert-base,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240403-233803,36.48,25.30,0,../data/problem_based_split/python_extended_data,5,7,1e-05,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,5_unixcoder-base_1e-05_0.7_10_python_extended_data,microsoft/unixcoder-base,microsoft/unixcoder-base,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240403-233442,23.36,9.76,0,../data/problem_based_split/python_extended_data,10,7,1e-05,1,0.7,True,1,False,True,0.9,False,0.9,25,20,100000,100,10_codebert-base_1e-05_0.7_20_python_extended_data,microsoft/codebert-base,microsoft/codebert-base,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240404-000302,36.48,25.30,0,../data/problem_based_split/python_extended_data,5,7,1e-05,1,0.7,True,1,False,True,0.9,False,0.9,25,20,100000,100,5_unixcoder-base_1e-05_0.7_20_python_extended_data,microsoft/unixcoder-base,microsoft/unixcoder-base,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240404-000307,23.36,9.76,0,../data/problem_based_split/python_extended_data,10,7,1e-05,1,0.7,True,1,False,True,0.9,False,0.9,25,30,100000,100,10_codebert-base_1e-05_0.7_30_python_extended_data,microsoft/codebert-base,microsoft/codebert-base,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240404-010349,16.19,3.98,0,../data/problem_based_split/python_extended_data,10,7,0.0001,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,10_codebert-base_0.0001_0.7_10_python_extended_data,microsoft/codebert-base,microsoft/codebert-base,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240404-011900,16.19,3.98,0,../data/problem_based_split/python_extended_data,10,7,0.0001,1,0.7,True,1,False,True,0.9,False,0.9,25,20,100000,100,10_codebert-base_0.0001_0.7_20_python_extended_data,microsoft/codebert-base,microsoft/codebert-base,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240404-005717,36.48,25.30,0,../data/problem_based_split/python_extended_data,5,7,1e-05,1,0.7,True,1,False,True,0.9,False,0.9,25,30,100000,100,5_unixcoder-base_1e-05_0.7_30_python_extended_data,microsoft/unixcoder-base,microsoft/unixcoder-base,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240404-014409,16.19,3.98,0,../data/problem_based_split/python_extended_data,10,7,0.0001,1,0.7,True,1,False,True,0.9,False,0.9,25,30,100000,100,10_codebert-base_0.0001_0.7_30_python_extended_data,microsoft/codebert-base,microsoft/codebert-base,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240404-021657,16.19,3.98,0,../data/problem_based_split/python_extended_data,10,7,0.0005,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,10_codebert-base_0.0005_0.7_10_python_extended_data,microsoft/codebert-base,microsoft/codebert-base,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240404-021246,32.79,25.97,0,../data/problem_based_split/python_extended_data,5,7,0.0001,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,5_unixcoder-base_0.0001_0.7_10_python_extended_data,microsoft/unixcoder-base,microsoft/unixcoder-base,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240404-023147,16.19,3.98,0,../data/problem_based_split/python_extended_data,10,7,0.0005,1,0.7,True,1,False,True,0.9,False,0.9,25,20,100000,100,10_codebert-base_0.0005_0.7_20_python_extended_data,microsoft/codebert-base,microsoft/codebert-base,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240404-025421,16.19,3.98,0,../data/problem_based_split/python_extended_data,10,7,0.0005,1,0.7,True,1,False,True,0.9,False,0.9,25,30,100000,100,10_codebert-base_0.0005_0.7_30_python_extended_data,microsoft/codebert-base,microsoft/codebert-base,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240404-023733,32.79,25.97,0,../data/problem_based_split/python_extended_data,5,7,0.0001,1,0.7,True,1,False,True,0.9,False,0.9,25,20,100000,100,5_unixcoder-base_0.0001_0.7_20_python_extended_data,microsoft/unixcoder-base,microsoft/unixcoder-base,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240404-032857,32.79,25.97,0,../data/problem_based_split/python_extended_data,5,7,0.0001,1,0.7,True,1,False,True,0.9,False,0.9,25,30,100000,100,5_unixcoder-base_0.0001_0.7_30_python_extended_data,microsoft/unixcoder-base,microsoft/unixcoder-base,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240404-045811,16.19,3.98,0,../data/problem_based_split/python_extended_data,5,7,0.0005,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,5_unixcoder-base_0.0005_0.7_10_python_extended_data,microsoft/unixcoder-base,microsoft/unixcoder-base,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240404-051726,16.19,3.98,0,../data/problem_based_split/python_extended_data,5,7,0.0005,1,0.7,True,1,False,True,0.9,False,0.9,25,20,100000,100,5_unixcoder-base_0.0005_0.7_20_python_extended_data,microsoft/unixcoder-base,microsoft/unixcoder-base,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240404-060958,16.19,3.98,0,../data/problem_based_split/python_extended_data,5,7,0.0005,1,0.7,True,1,False,True,0.9,False,0.9,25,30,100000,100,5_unixcoder-base_0.0005_0.7_30_python_extended_data,microsoft/unixcoder-base,microsoft/unixcoder-base,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240404-073242,36.48,25.30,0,../data/problem_based_split/python_extended_data,5,7,1e-05,1,0.8,True,1,False,True,0.9,False,0.9,25,10,100000,100,5_unixcoder-base_1e-05_0.8_10_python_extended_data,microsoft/unixcoder-base,microsoft/unixcoder-base,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240404-045841,37.91,27.44,0,../data/problem_based_split/python_extended_data,10,7,1e-05,1,0.7,True,1,False,True,0.9,False,0.9,25,20,100000,100,10_unixcoder-base_1e-05_0.7_20_python_extended_data,microsoft/unixcoder-base,microsoft/unixcoder-base,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
20240404-075431,36.48,25.30,0,../data/problem_based_split/python_extended_data,5,7,1e-05,1,0.8,True,1,False,True,0.9,False,0.9,25,20,100000,100,5_unixcoder-base_1e-05_0.8_20_python_extended_data,microsoft/unixcoder-base,microsoft/unixcoder-base,hard,semi_SSL,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,load_mode,seeds_list
